

Ente;Candidato;Liste/Gruppi;Voti lista;;
CASTEL VOLTURNO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;46;;
CASTEL VOLTURNO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;38;;
CASTEL VOLTURNO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;27;;
CASTEL VOLTURNO;MONTELEONE GUIDO;PARTITO COMUNISTA;17;;
CASTEL VOLTURNO;ORLANDO ANTONIO;PARTITO VALORE UMANO;9;;
CASTEL VOLTURNO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CASTEL VOLTURNO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
CERVINO;MORONESE VILMA;MOVIMENTO 5 STELLE;1236;;
CERVINO;PETRENGA GIOVANNA;FORZA ITALIA;397;;
CERVINO;;LEGA;103;;
CERVINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;61;;
CERVINO;;NOI CON L'ITALIA - UDC;16;;
CERVINO;CAPUTO NICOLA;PARTITO DEMOCRATICO;181;;
CERVINO;;ITALIA EUROPA INSIEME;78;;
CERVINO;;CIVICA POPOLARE LORENZIN;9;;
CERVINO;;+EUROPA;7;;
CERVINO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;15;;
CERVINO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;15;;
CERVINO;FABROCILE ANTONELLO;LIBERI E UGUALI;11;;
CERVINO;RASCATO ERNESTO;POTERE AL POPOLO!;12;;
CERVINO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;5;;
CERVINO;MONTELEONE GUIDO;PARTITO COMUNISTA;3;;
CERVINO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CERVINO;ORLANDO ANTONIO;PARTITO VALORE UMANO;2;;
CERVINO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CESA;MORONESE VILMA;MOVIMENTO 5 STELLE;2402;;
CESA;PETRENGA GIOVANNA;FORZA ITALIA;611;;
CESA;;FRATELLI D'ITALIA CON GIORGIA MELONI;138;;
CESA;;LEGA;99;;
CESA;;NOI CON L'ITALIA - UDC;25;;
CESA;CAPUTO NICOLA;PARTITO DEMOCRATICO;343;;
CESA;;ITALIA EUROPA INSIEME;45;;
CESA;;+EUROPA;20;;
CESA;;CIVICA POPOLARE LORENZIN;13;;
CESA;FABROCILE ANTONELLO;LIBERI E UGUALI;46;;
CESA;RASCATO ERNESTO;POTERE AL POPOLO!;31;;
CESA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;17;;
CESA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;13;;
CESA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;9;;
CESA;MONTELEONE GUIDO;PARTITO COMUNISTA;8;;
CESA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
CESA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
CESA;ORLANDO ANTONIO;PARTITO VALORE UMANO;1;;
CURTI;MORONESE VILMA;MOVIMENTO 5 STELLE;1787;;
CURTI;PETRENGA GIOVANNA;FORZA ITALIA;665;;
CURTI;;LEGA;229;;
CURTI;;FRATELLI D'ITALIA CON GIORGIA MELONI;131;;
CURTI;;NOI CON L'ITALIA - UDC;21;;
CURTI;CAPUTO NICOLA;PARTITO DEMOCRATICO;417;;
CURTI;;CIVICA POPOLARE LORENZIN;21;;
CURTI;;+EUROPA;20;;
CURTI;;ITALIA EUROPA INSIEME;12;;
CURTI;FABROCILE ANTONELLO;LIBERI E UGUALI;40;;
CURTI;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;20;;
CURTI;RASCATO ERNESTO;POTERE AL POPOLO!;18;;
CURTI;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;13;;
CURTI;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;10;;
CURTI;MONTELEONE GUIDO;PARTITO COMUNISTA;7;;
CURTI;ORLANDO ANTONIO;PARTITO VALORE UMANO;7;;
CURTI;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;5;;
CURTI;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
FRANCOLISE;MORONESE VILMA;MOVIMENTO 5 STELLE;935;;
FRANCOLISE;PETRENGA GIOVANNA;FORZA ITALIA;573;;
FRANCOLISE;;LEGA;231;;
FRANCOLISE;;FRATELLI D'ITALIA CON GIORGIA MELONI;95;;
FRANCOLISE;;NOI CON L'ITALIA - UDC;18;;
FRANCOLISE;CAPUTO NICOLA;PARTITO DEMOCRATICO;261;;
FRANCOLISE;;+EUROPA;12;;
FRANCOLISE;;CIVICA POPOLARE LORENZIN;4;;
FRANCOLISE;;ITALIA EUROPA INSIEME;2;;
FRANCOLISE;FABROCILE ANTONELLO;LIBERI E UGUALI;21;;
FRANCOLISE;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;15;;
FRANCOLISE;RASCATO ERNESTO;POTERE AL POPOLO!;13;;
FRANCOLISE;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;8;;
FRANCOLISE;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;7;;
FRANCOLISE;MONTELEONE GUIDO;PARTITO COMUNISTA;7;;
FRANCOLISE;ORLANDO ANTONIO;PARTITO VALORE UMANO;5;;
FRANCOLISE;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
FRANCOLISE;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
FRIGNANO;PETRENGA GIOVANNA;FORZA ITALIA;1106;;
FRIGNANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;384;;
FRIGNANO;;LEGA;314;;
FRIGNANO;;NOI CON L'ITALIA - UDC;18;;
FRIGNANO;MORONESE VILMA;MOVIMENTO 5 STELLE;1460;;
FRIGNANO;CAPUTO NICOLA;PARTITO DEMOCRATICO;362;;
FRIGNANO;;+EUROPA;16;;
FRIGNANO;;CIVICA POPOLARE LORENZIN;12;;
FRIGNANO;;ITALIA EUROPA INSIEME;8;;
FRIGNANO;FABROCILE ANTONELLO;LIBERI E UGUALI;54;;
FRIGNANO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;37;;
FRIGNANO;RASCATO ERNESTO;POTERE AL POPOLO!;13;;
FRIGNANO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;11;;
FRIGNANO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;8;;
FRIGNANO;MONTELEONE GUIDO;PARTITO COMUNISTA;7;;
FRIGNANO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;4;;
FRIGNANO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
FRIGNANO;ORLANDO ANTONIO;PARTITO VALORE UMANO;0;;
GRAZZANISE;PETRENGA GIOVANNA;FORZA ITALIA;770;;
GRAZZANISE;;FRATELLI D'ITALIA CON GIORGIA MELONI;515;;
GRAZZANISE;;LEGA;229;;
GRAZZANISE;;NOI CON L'ITALIA - UDC;26;;
GRAZZANISE;MORONESE VILMA;MOVIMENTO 5 STELLE;945;;
GRAZZANISE;CAPUTO NICOLA;PARTITO DEMOCRATICO;326;;
GRAZZANISE;;+EUROPA;14;;
GRAZZANISE;;CIVICA POPOLARE LORENZIN;11;;
GRAZZANISE;;ITALIA EUROPA INSIEME;5;;
GRAZZANISE;FABROCILE ANTONELLO;LIBERI E UGUALI;38;;
GRAZZANISE;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;18;;
GRAZZANISE;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;14;;
GRAZZANISE;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;13;;
GRAZZANISE;MONTELEONE GUIDO;PARTITO COMUNISTA;10;;
GRAZZANISE;RASCATO ERNESTO;POTERE AL POPOLO!;7;;
GRAZZANISE;ORLANDO ANTONIO;PARTITO VALORE UMANO;4;;
GRAZZANISE;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
GRAZZANISE;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
GRICIGNANO DI AVERSA;MORONESE VILMA;MOVIMENTO 5 STELLE;3312;;
GRICIGNANO DI AVERSA;PETRENGA GIOVANNA;FORZA ITALIA;1018;;
GRICIGNANO DI AVERSA;;LEGA;213;;
GRICIGNANO DI AVERSA;;FRATELLI D'ITALIA CON GIORGIA MELONI;212;;
GRICIGNANO DI AVERSA;;NOI CON L'ITALIA - UDC;22;;
GRICIGNANO DI AVERSA;CAPUTO NICOLA;PARTITO DEMOCRATICO;446;;
GRICIGNANO DI AVERSA;;+EUROPA;23;;
GRICIGNANO DI AVERSA;;CIVICA POPOLARE LORENZIN;13;;
GRICIGNANO DI AVERSA;;ITALIA EUROPA INSIEME;11;;
GRICIGNANO DI AVERSA;FABROCILE ANTONELLO;LIBERI E UGUALI;34;;
GRICIGNANO DI AVERSA;RASCATO ERNESTO;POTERE AL POPOLO!;20;;
GRICIGNANO DI AVERSA;MONTELEONE GUIDO;PARTITO COMUNISTA;13;;
GRICIGNANO DI AVERSA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;11;;
GRICIGNANO DI AVERSA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;9;;
GRICIGNANO DI AVERSA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;7;;
GRICIGNANO DI AVERSA;ORLANDO ANTONIO;PARTITO VALORE UMANO;4;;
GRICIGNANO DI AVERSA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
GRICIGNANO DI AVERSA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
LUSCIANO;MORONESE VILMA;MOVIMENTO 5 STELLE;3947;;
LUSCIANO;PETRENGA GIOVANNA;FORZA ITALIA;1417;;
LUSCIANO;;LEGA;311;;
LUSCIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;309;;
LUSCIANO;;NOI CON L'ITALIA - UDC;54;;
LUSCIANO;CAPUTO NICOLA;PARTITO DEMOCRATICO;715;;
LUSCIANO;;+EUROPA;30;;
LUSCIANO;;CIVICA POPOLARE LORENZIN;30;;
LUSCIANO;;ITALIA EUROPA INSIEME;9;;
LUSCIANO;FABROCILE ANTONELLO;LIBERI E UGUALI;54;;
LUSCIANO;RASCATO ERNESTO;POTERE AL POPOLO!;36;;
LUSCIANO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;31;;
LUSCIANO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;20;;
