

Ente;Candidato;Liste/Gruppi;Voti lista;;
PRAIANO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;2;;
PRAIANO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
PRAIANO;PANICCI STEFANO;PARTITO COMUNISTA;1;;
PRAIANO;MORINELLI ROSALBA;PARTITO VALORE UMANO;0;;
RAVELLO;MARRAZZO PASQUALE;FORZA ITALIA;211;;
RAVELLO;;LEGA;180;;
RAVELLO;;FRATELLI D'ITALIA CON GIORGIA MELONI;24;;
RAVELLO;;NOI CON L'ITALIA - UDC;8;;
RAVELLO;CIOFFI ANDREA;MOVIMENTO 5 STELLE;392;;
RAVELLO;IANNUZZI BARBATO;PARTITO DEMOCRATICO;241;;
RAVELLO;;+EUROPA;16;;
RAVELLO;;CIVICA POPOLARE LORENZIN;9;;
RAVELLO;;ITALIA EUROPA INSIEME;4;;
RAVELLO;LAMBIASE GIOVANNI;LIBERI E UGUALI;20;;
RAVELLO;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;10;;
RAVELLO;RESTAINO VALENTINA;POTERE AL POPOLO!;7;;
RAVELLO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;5;;
RAVELLO;GERARDI GIOVANNA;CASAPOUND ITALIA;4;;
RAVELLO;PANICCI STEFANO;PARTITO COMUNISTA;4;;
RAVELLO;MORINELLI ROSALBA;PARTITO VALORE UMANO;2;;
RAVELLO;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
RAVELLO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
ROCCAPIEMONTE;CIOFFI ANDREA;MOVIMENTO 5 STELLE;1945;;
ROCCAPIEMONTE;MARRAZZO PASQUALE;FORZA ITALIA;855;;
ROCCAPIEMONTE;;FRATELLI D'ITALIA CON GIORGIA MELONI;342;;
ROCCAPIEMONTE;;LEGA;220;;
ROCCAPIEMONTE;;NOI CON L'ITALIA - UDC;48;;
ROCCAPIEMONTE;IANNUZZI BARBATO;PARTITO DEMOCRATICO;586;;
ROCCAPIEMONTE;;CIVICA POPOLARE LORENZIN;80;;
ROCCAPIEMONTE;;+EUROPA;52;;
ROCCAPIEMONTE;;ITALIA EUROPA INSIEME;14;;
ROCCAPIEMONTE;LAMBIASE GIOVANNI;LIBERI E UGUALI;129;;
ROCCAPIEMONTE;RESTAINO VALENTINA;POTERE AL POPOLO!;47;;
ROCCAPIEMONTE;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;33;;
ROCCAPIEMONTE;GERARDI GIOVANNA;CASAPOUND ITALIA;30;;
ROCCAPIEMONTE;PANICCI STEFANO;PARTITO COMUNISTA;20;;
ROCCAPIEMONTE;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;16;;
ROCCAPIEMONTE;MORINELLI ROSALBA;PARTITO VALORE UMANO;12;;
ROCCAPIEMONTE;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;7;;
ROCCAPIEMONTE;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
SALERNO;CIOFFI ANDREA;MOVIMENTO 5 STELLE;24284;;
SALERNO;IANNUZZI BARBATO;PARTITO DEMOCRATICO;13772;;
SALERNO;;+EUROPA;1448;;
SALERNO;;ITALIA EUROPA INSIEME;726;;
SALERNO;;CIVICA POPOLARE LORENZIN;433;;
SALERNO;MARRAZZO PASQUALE;FORZA ITALIA;10469;;
SALERNO;;LEGA;3729;;
SALERNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;3027;;
SALERNO;;NOI CON L'ITALIA - UDC;482;;
SALERNO;LAMBIASE GIOVANNI;LIBERI E UGUALI;2553;;
SALERNO;RESTAINO VALENTINA;POTERE AL POPOLO!;971;;
SALERNO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;719;;
SALERNO;GERARDI GIOVANNA;CASAPOUND ITALIA;440;;
SALERNO;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;253;;
SALERNO;PANICCI STEFANO;PARTITO COMUNISTA;214;;
SALERNO;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;113;;
SALERNO;MORINELLI ROSALBA;PARTITO VALORE UMANO;108;;
SALERNO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;84;;
SAN MARZANO SUL SARNO;MARRAZZO PASQUALE;FORZA ITALIA;1285;;
SAN MARZANO SUL SARNO;;NOI CON L'ITALIA - UDC;225;;
SAN MARZANO SUL SARNO;;LEGA;190;;
SAN MARZANO SUL SARNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;171;;
SAN MARZANO SUL SARNO;CIOFFI ANDREA;MOVIMENTO 5 STELLE;1803;;
SAN MARZANO SUL SARNO;IANNUZZI BARBATO;PARTITO DEMOCRATICO;407;;
SAN MARZANO SUL SARNO;;CIVICA POPOLARE LORENZIN;304;;
SAN MARZANO SUL SARNO;;+EUROPA;36;;
SAN MARZANO SUL SARNO;;ITALIA EUROPA INSIEME;14;;
SAN MARZANO SUL SARNO;LAMBIASE GIOVANNI;LIBERI E UGUALI;62;;
SAN MARZANO SUL SARNO;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;36;;
SAN MARZANO SUL SARNO;GERARDI GIOVANNA;CASAPOUND ITALIA;31;;
SAN MARZANO SUL SARNO;RESTAINO VALENTINA;POTERE AL POPOLO!;17;;
SAN MARZANO SUL SARNO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;10;;
SAN MARZANO SUL SARNO;PANICCI STEFANO;PARTITO COMUNISTA;9;;
SAN MARZANO SUL SARNO;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;6;;
SAN MARZANO SUL SARNO;MORINELLI ROSALBA;PARTITO VALORE UMANO;4;;
SAN MARZANO SUL SARNO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
SAN VALENTINO TORIO;MARRAZZO PASQUALE;FORZA ITALIA;1453;;
SAN VALENTINO TORIO;;LEGA;248;;
SAN VALENTINO TORIO;;FRATELLI D'ITALIA CON GIORGIA MELONI;217;;
SAN VALENTINO TORIO;;NOI CON L'ITALIA - UDC;205;;
SAN VALENTINO TORIO;CIOFFI ANDREA;MOVIMENTO 5 STELLE;2080;;
SAN VALENTINO TORIO;IANNUZZI BARBATO;PARTITO DEMOCRATICO;606;;
SAN VALENTINO TORIO;;+EUROPA;44;;
SAN VALENTINO TORIO;;CIVICA POPOLARE LORENZIN;35;;
SAN VALENTINO TORIO;;ITALIA EUROPA INSIEME;6;;
SAN VALENTINO TORIO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;55;;
SAN VALENTINO TORIO;LAMBIASE GIOVANNI;LIBERI E UGUALI;48;;
SAN VALENTINO TORIO;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;43;;
SAN VALENTINO TORIO;RESTAINO VALENTINA;POTERE AL POPOLO!;23;;
SAN VALENTINO TORIO;PANICCI STEFANO;PARTITO COMUNISTA;16;;
SAN VALENTINO TORIO;GERARDI GIOVANNA;CASAPOUND ITALIA;13;;
SAN VALENTINO TORIO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;5;;
SAN VALENTINO TORIO;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;4;;
SAN VALENTINO TORIO;MORINELLI ROSALBA;PARTITO VALORE UMANO;2;;
SANT'EGIDIO DEL MONTE ALBINO;MARRAZZO PASQUALE;FORZA ITALIA;1422;;
SANT'EGIDIO DEL MONTE ALBINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;343;;
SANT'EGIDIO DEL MONTE ALBINO;;NOI CON L'ITALIA - UDC;176;;
SANT'EGIDIO DEL MONTE ALBINO;;LEGA;148;;
SANT'EGIDIO DEL MONTE ALBINO;CIOFFI ANDREA;MOVIMENTO 5 STELLE;1846;;
SANT'EGIDIO DEL MONTE ALBINO;IANNUZZI BARBATO;PARTITO DEMOCRATICO;230;;
SANT'EGIDIO DEL MONTE ALBINO;;+EUROPA;25;;
SANT'EGIDIO DEL MONTE ALBINO;;ITALIA EUROPA INSIEME;7;;
SANT'EGIDIO DEL MONTE ALBINO;;CIVICA POPOLARE LORENZIN;7;;
SANT'EGIDIO DEL MONTE ALBINO;LAMBIASE GIOVANNI;LIBERI E UGUALI;33;;
SANT'EGIDIO DEL MONTE ALBINO;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;33;;
SANT'EGIDIO DEL MONTE ALBINO;RESTAINO VALENTINA;POTERE AL POPOLO!;18;;
SANT'EGIDIO DEL MONTE ALBINO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;17;;
SANT'EGIDIO DEL MONTE ALBINO;GERARDI GIOVANNA;CASAPOUND ITALIA;14;;
SANT'EGIDIO DEL MONTE ALBINO;PANICCI STEFANO;PARTITO COMUNISTA;9;;
SANT'EGIDIO DEL MONTE ALBINO;MORINELLI ROSALBA;PARTITO VALORE UMANO;3;;
SANT'EGIDIO DEL MONTE ALBINO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
SANT'EGIDIO DEL MONTE ALBINO;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
SARNO;MARRAZZO PASQUALE;FORZA ITALIA;3654;;
SARNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;684;;
SARNO;;NOI CON L'ITALIA - UDC;564;;
SARNO;;LEGA;519;;
SARNO;CIOFFI ANDREA;MOVIMENTO 5 STELLE;5138;;
SARNO;IANNUZZI BARBATO;PARTITO DEMOCRATICO;2198;;
SARNO;;+EUROPA;215;;
SARNO;;CIVICA POPOLARE LORENZIN;192;;
SARNO;;ITALIA EUROPA INSIEME;32;;
SARNO;LAMBIASE GIOVANNI;LIBERI E UGUALI;260;;
SARNO;RESTAINO VALENTINA;POTERE AL POPOLO!;119;;
SARNO;GERARDI GIOVANNA;CASAPOUND ITALIA;64;;
SARNO;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;67;;
SARNO;PANICCI STEFANO;PARTITO COMUNISTA;54;;
SARNO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;51;;
SARNO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;18;;
SARNO;MORINELLI ROSALBA;PARTITO VALORE UMANO;8;;
SARNO;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;8;;
SCAFATI;CIOFFI ANDREA;MOVIMENTO 5 STELLE;11828;;
SCAFATI;MARRAZZO PASQUALE;FORZA ITALIA;4972;;
SCAFATI;;LEGA;889;;
SCAFATI;;FRATELLI D'ITALIA CON GIORGIA MELONI;737;;
SCAFATI;;NOI CON L'ITALIA - UDC;645;;
SCAFATI;IANNUZZI BARBATO;PARTITO DEMOCRATICO;2483;;
SCAFATI;;+EUROPA;194;;
SCAFATI;;CIVICA POPOLARE LORENZIN;62;;
SCAFATI;;ITALIA EUROPA INSIEME;37;;
SCAFATI;LAMBIASE GIOVANNI;LIBERI E UGUALI;426;;
SCAFATI;RESTAINO VALENTINA;POTERE AL POPOLO!;161;;
SCAFATI;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;134;;
SCAFATI;GERARDI GIOVANNA;CASAPOUND ITALIA;86;;
SCAFATI;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;77;;
SCAFATI;PANICCI STEFANO;PARTITO COMUNISTA;72;;
SCAFATI;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;20;;
SCAFATI;MORINELLI ROSALBA;PARTITO VALORE UMANO;14;;
SCAFATI;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;12;;
SCALA;MARRAZZO PASQUALE;FORZA ITALIA;243;;
SCALA;;LEGA;50;;
SCALA;;FRATELLI D'ITALIA CON GIORGIA MELONI;36;;
SCALA;;NOI CON L'ITALIA - UDC;10;;
SCALA;CIOFFI ANDREA;MOVIMENTO 5 STELLE;232;;
SCALA;IANNUZZI BARBATO;PARTITO DEMOCRATICO;114;;
SCALA;;+EUROPA;5;;
SCALA;;CIVICA POPOLARE LORENZIN;2;;
SCALA;;ITALIA EUROPA INSIEME;0;;
SCALA;LAMBIASE GIOVANNI;LIBERI E UGUALI;13;;
SCALA;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;9;;
SCALA;RESTAINO VALENTINA;POTERE AL POPOLO!;6;;
SCALA;GERARDI GIOVANNA;CASAPOUND ITALIA;6;;
SCALA;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;6;;
SCALA;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
SCALA;PANICCI STEFANO;PARTITO COMUNISTA;2;;
SCALA;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
SCALA;MORINELLI ROSALBA;PARTITO VALORE UMANO;0;;
SIANO;CIOFFI ANDREA;MOVIMENTO 5 STELLE;1845;;
SIANO;MARRAZZO PASQUALE;FORZA ITALIA;875;;
SIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;356;;
SIANO;;LEGA;115;;
SIANO;;NOI CON L'ITALIA - UDC;107;;
SIANO;IANNUZZI BARBATO;PARTITO DEMOCRATICO;1008;;
SIANO;;ITALIA EUROPA INSIEME;26;;
SIANO;;+EUROPA;21;;
SIANO;;CIVICA POPOLARE LORENZIN;16;;
SIANO;LAMBIASE GIOVANNI;LIBERI E UGUALI;587;;
SIANO;RESTAINO VALENTINA;POTERE AL POPOLO!;49;;
SIANO;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;27;;
SIANO;PANICCI STEFANO;PARTITO COMUNISTA;20;;
SIANO;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;16;;
SIANO;GERARDI GIOVANNA;CASAPOUND ITALIA;13;;
SIANO;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;8;;
SIANO;MORINELLI ROSALBA;PARTITO VALORE UMANO;6;;
SIANO;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
TRAMONTI;MARRAZZO PASQUALE;FORZA ITALIA;536;;
TRAMONTI;;FRATELLI D'ITALIA CON GIORGIA MELONI;114;;
TRAMONTI;;LEGA;109;;
TRAMONTI;;NOI CON L'ITALIA - UDC;41;;
TRAMONTI;CIOFFI ANDREA;MOVIMENTO 5 STELLE;743;;
TRAMONTI;IANNUZZI BARBATO;PARTITO DEMOCRATICO;318;;
TRAMONTI;;+EUROPA;30;;
TRAMONTI;;ITALIA EUROPA INSIEME;9;;
TRAMONTI;;CIVICA POPOLARE LORENZIN;8;;
TRAMONTI;LAMBIASE GIOVANNI;LIBERI E UGUALI;18;;
TRAMONTI;RESTAINO VALENTINA;POTERE AL POPOLO!;14;;
TRAMONTI;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;14;;
TRAMONTI;PANICCI STEFANO;PARTITO COMUNISTA;8;;
TRAMONTI;GERARDI GIOVANNA;CASAPOUND ITALIA;7;;
TRAMONTI;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;4;;
TRAMONTI;MORINELLI ROSALBA;PARTITO VALORE UMANO;4;;
TRAMONTI;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
TRAMONTI;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
VIETRI SUL MARE;CIOFFI ANDREA;MOVIMENTO 5 STELLE;1641;;
VIETRI SUL MARE;MARRAZZO PASQUALE;FORZA ITALIA;655;;
VIETRI SUL MARE;;FRATELLI D'ITALIA CON GIORGIA MELONI;169;;
VIETRI SUL MARE;;LEGA;158;;
VIETRI SUL MARE;;NOI CON L'ITALIA - UDC;56;;
VIETRI SUL MARE;IANNUZZI BARBATO;PARTITO DEMOCRATICO;742;;
VIETRI SUL MARE;;ITALIA EUROPA INSIEME;70;;
VIETRI SUL MARE;;+EUROPA;69;;
VIETRI SUL MARE;;CIVICA POPOLARE LORENZIN;17;;
VIETRI SUL MARE;LAMBIASE GIOVANNI;LIBERI E UGUALI;101;;
VIETRI SUL MARE;RESTAINO VALENTINA;POTERE AL POPOLO!;48;;
VIETRI SUL MARE;GAMBARDELLA ALFONSO;IL POPOLO DELLA FAMIGLIA;31;;
VIETRI SUL MARE;GERARDI GIOVANNA;CASAPOUND ITALIA;21;;
VIETRI SUL MARE;NACCHIA ANNA MARIA;ITALIA AGLI ITALIANI;19;;
VIETRI SUL MARE;PANICCI STEFANO;PARTITO COMUNISTA;17;;
VIETRI SUL MARE;TORRE VALERIO;PER UNA SINISTRA RIVOLUZIONARIA;8;;
VIETRI SUL MARE;MORINELLI ROSALBA;PARTITO VALORE UMANO;3;;
VIETRI SUL MARE;FALANGA CAROLINA;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
