

Ente;Candidato;Liste/Gruppi;Voti lista;;
CASERTA;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;58;;
CASERTA;COLELLA GIUSEPPE;PARTITO VALORE UMANO;56;;
CASERTA;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;22;;
CASTEL MORRONE;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;1008;;
CASTEL MORRONE;LETIZIA ANGELA;CIVICA POPOLARE LORENZIN;429;;
CASTEL MORRONE;;PARTITO DEMOCRATICO;142;;
CASTEL MORRONE;;+EUROPA;14;;
CASTEL MORRONE;;ITALIA EUROPA INSIEME;4;;
CASTEL MORRONE;CICIA LUCREZIA;FORZA ITALIA;200;;
CASTEL MORRONE;;FRATELLI D'ITALIA CON GIORGIA MELONI;98;;
CASTEL MORRONE;;LEGA;70;;
CASTEL MORRONE;;NOI CON L'ITALIA - UDC;10;;
CASTEL MORRONE;DIODATO FILOMENA;LIBERI E UGUALI;66;;
CASTEL MORRONE;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;17;;
CASTEL MORRONE;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;13;;
CASTEL MORRONE;CHILELLI GIANMARCO;PARTITO COMUNISTA;12;;
CASTEL MORRONE;BISOGNO TIZIANA;CASAPOUND ITALIA;9;;
CASTEL MORRONE;COLELLA GIUSEPPE;PARTITO VALORE UMANO;6;;
CASTEL MORRONE;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
CASTEL MORRONE;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;4;;
CASTEL MORRONE;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CERVINO;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;1324;;
CERVINO;CICIA LUCREZIA;FORZA ITALIA;382;;
CERVINO;;LEGA;111;;
CERVINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;96;;
CERVINO;;NOI CON L'ITALIA - UDC;17;;
CERVINO;LETIZIA ANGELA;ITALIA EUROPA INSIEME;333;;
CERVINO;;PARTITO DEMOCRATICO;162;;
CERVINO;;CIVICA POPOLARE LORENZIN;9;;
CERVINO;;+EUROPA;6;;
CERVINO;DIODATO FILOMENA;LIBERI E UGUALI;12;;
CERVINO;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;15;;
CERVINO;BISOGNO TIZIANA;CASAPOUND ITALIA;11;;
CERVINO;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;8;;
CERVINO;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;6;;
CERVINO;CHILELLI GIANMARCO;PARTITO COMUNISTA;5;;
CERVINO;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;4;;
CERVINO;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
CERVINO;COLELLA GIUSEPPE;PARTITO VALORE UMANO;3;;
CURTI;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;2026;;
CURTI;CICIA LUCREZIA;FORZA ITALIA;726;;
CURTI;;LEGA;255;;
CURTI;;FRATELLI D'ITALIA CON GIORGIA MELONI;160;;
CURTI;;NOI CON L'ITALIA - UDC;26;;
CURTI;LETIZIA ANGELA;PARTITO DEMOCRATICO;401;;
CURTI;;ITALIA EUROPA INSIEME;66;;
CURTI;;+EUROPA;26;;
CURTI;;CIVICA POPOLARE LORENZIN;10;;
CURTI;DIODATO FILOMENA;LIBERI E UGUALI;52;;
CURTI;BISOGNO TIZIANA;CASAPOUND ITALIA;23;;
CURTI;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;24;;
CURTI;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;20;;
CURTI;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;16;;
CURTI;COLELLA GIUSEPPE;PARTITO VALORE UMANO;13;;
CURTI;CHILELLI GIANMARCO;PARTITO COMUNISTA;7;;
CURTI;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
CURTI;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
MACERATA CAMPANIA;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;3655;;
MACERATA CAMPANIA;CICIA LUCREZIA;FORZA ITALIA;1046;;
MACERATA CAMPANIA;;LEGA;238;;
MACERATA CAMPANIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;139;;
MACERATA CAMPANIA;;NOI CON L'ITALIA - UDC;17;;
MACERATA CAMPANIA;LETIZIA ANGELA;PARTITO DEMOCRATICO;475;;
MACERATA CAMPANIA;;+EUROPA;34;;
MACERATA CAMPANIA;;ITALIA EUROPA INSIEME;16;;
MACERATA CAMPANIA;;CIVICA POPOLARE LORENZIN;8;;
MACERATA CAMPANIA;DIODATO FILOMENA;LIBERI E UGUALI;57;;
MACERATA CAMPANIA;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;36;;
MACERATA CAMPANIA;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;23;;
MACERATA CAMPANIA;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;25;;
MACERATA CAMPANIA;COLELLA GIUSEPPE;PARTITO VALORE UMANO;25;;
MACERATA CAMPANIA;BISOGNO TIZIANA;CASAPOUND ITALIA;22;;
MACERATA CAMPANIA;CHILELLI GIANMARCO;PARTITO COMUNISTA;17;;
MACERATA CAMPANIA;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;6;;
MACERATA CAMPANIA;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
MADDALONI;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;9893;;
MADDALONI;CICIA LUCREZIA;FORZA ITALIA;2832;;
MADDALONI;;LEGA;599;;
MADDALONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;582;;
MADDALONI;;NOI CON L'ITALIA - UDC;211;;
MADDALONI;LETIZIA ANGELA;PARTITO DEMOCRATICO;1829;;
MADDALONI;;ITALIA EUROPA INSIEME;464;;
MADDALONI;;+EUROPA;176;;
MADDALONI;;CIVICA POPOLARE LORENZIN;121;;
MADDALONI;DIODATO FILOMENA;LIBERI E UGUALI;321;;
MADDALONI;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;142;;
MADDALONI;BISOGNO TIZIANA;CASAPOUND ITALIA;78;;
MADDALONI;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;67;;
