

Ente;Candidato;Liste/Gruppi;Voti lista;;
CASTELVETERE IN VAL FORTORE;;ITALIA EUROPA INSIEME;1;;
CASTELVETERE IN VAL FORTORE;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;6;;
CASTELVETERE IN VAL FORTORE;COSENZA COSIMINA;ITALIA AGLI ITALIANI;5;;
CASTELVETERE IN VAL FORTORE;IANNUZZELLI ELISENA;POTERE AL POPOLO!;4;;
CASTELVETERE IN VAL FORTORE;GENZALE GERARDO;CASAPOUND ITALIA;3;;
CASTELVETERE IN VAL FORTORE;ZOCCOLINI MARTINA;PARTITO COMUNISTA;3;;
CASTELVETERE IN VAL FORTORE;DI MARIA ELENA;10 VOLTE MEGLIO;2;;
CASTELVETERE IN VAL FORTORE;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;1;;
CASTELVETERE IN VAL FORTORE;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;1;;
CASTELVETERE IN VAL FORTORE;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CASTELVETERE SUL CALORE;GRASSO CARMELA;FORZA ITALIA;137;;
CASTELVETERE SUL CALORE;;LEGA;83;;
CASTELVETERE SUL CALORE;;NOI CON L'ITALIA - UDC;44;;
CASTELVETERE SUL CALORE;;FRATELLI D'ITALIA CON GIORGIA MELONI;25;;
CASTELVETERE SUL CALORE;MARAIA GENEROSO;MOVIMENTO 5 STELLE;270;;
CASTELVETERE SUL CALORE;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;200;;
CASTELVETERE SUL CALORE;;CIVICA POPOLARE LORENZIN;17;;
CASTELVETERE SUL CALORE;;+EUROPA;13;;
CASTELVETERE SUL CALORE;;ITALIA EUROPA INSIEME;11;;
CASTELVETERE SUL CALORE;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;27;;
CASTELVETERE SUL CALORE;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;19;;
CASTELVETERE SUL CALORE;GENZALE GERARDO;CASAPOUND ITALIA;8;;
CASTELVETERE SUL CALORE;IANNUZZELLI ELISENA;POTERE AL POPOLO!;7;;
CASTELVETERE SUL CALORE;COSENZA COSIMINA;ITALIA AGLI ITALIANI;3;;
CASTELVETERE SUL CALORE;DI MARIA ELENA;10 VOLTE MEGLIO;2;;
CASTELVETERE SUL CALORE;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;2;;
CASTELVETERE SUL CALORE;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
CASTELVETERE SUL CALORE;ZOCCOLINI MARTINA;PARTITO COMUNISTA;2;;
CHIUSANO DI SAN DOMENICO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;656;;
CHIUSANO DI SAN DOMENICO;GRASSO CARMELA;FORZA ITALIA;206;;
CHIUSANO DI SAN DOMENICO;;LEGA;77;;
CHIUSANO DI SAN DOMENICO;;FRATELLI D'ITALIA CON GIORGIA MELONI;29;;
CHIUSANO DI SAN DOMENICO;;NOI CON L'ITALIA - UDC;24;;
CHIUSANO DI SAN DOMENICO;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;149;;
CHIUSANO DI SAN DOMENICO;;CIVICA POPOLARE LORENZIN;23;;
CHIUSANO DI SAN DOMENICO;;ITALIA EUROPA INSIEME;9;;
CHIUSANO DI SAN DOMENICO;;+EUROPA;8;;
CHIUSANO DI SAN DOMENICO;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;17;;
CHIUSANO DI SAN DOMENICO;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;8;;
CHIUSANO DI SAN DOMENICO;IANNUZZELLI ELISENA;POTERE AL POPOLO!;9;;
CHIUSANO DI SAN DOMENICO;GENZALE GERARDO;CASAPOUND ITALIA;6;;
CHIUSANO DI SAN DOMENICO;COSENZA COSIMINA;ITALIA AGLI ITALIANI;5;;
CHIUSANO DI SAN DOMENICO;ZOCCOLINI MARTINA;PARTITO COMUNISTA;2;;
CHIUSANO DI SAN DOMENICO;DI MARIA ELENA;10 VOLTE MEGLIO;0;;
CHIUSANO DI SAN DOMENICO;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CHIUSANO DI SAN DOMENICO;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
COLLIANO;GRASSO CARMELA;FORZA ITALIA;561;;
COLLIANO;;LEGA;267;;
COLLIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;103;;
COLLIANO;;NOI CON L'ITALIA - UDC;25;;
COLLIANO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;563;;
COLLIANO;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;192;;
COLLIANO;;CIVICA POPOLARE LORENZIN;23;;
COLLIANO;;ITALIA EUROPA INSIEME;12;;
COLLIANO;;+EUROPA;11;;
COLLIANO;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;18;;
COLLIANO;IANNUZZELLI ELISENA;POTERE AL POPOLO!;14;;
COLLIANO;COSENZA COSIMINA;ITALIA AGLI ITALIANI;10;;
COLLIANO;GENZALE GERARDO;CASAPOUND ITALIA;9;;
COLLIANO;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;6;;
COLLIANO;ZOCCOLINI MARTINA;PARTITO COMUNISTA;4;;
COLLIANO;DI MARIA ELENA;10 VOLTE MEGLIO;2;;
COLLIANO;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
COLLIANO;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
CONTURSI TERME;MARAIA GENEROSO;MOVIMENTO 5 STELLE;736;;
CONTURSI TERME;GRASSO CARMELA;FORZA ITALIA;257;;
CONTURSI TERME;;FRATELLI D'ITALIA CON GIORGIA MELONI;148;;
CONTURSI TERME;;LEGA;129;;
CONTURSI TERME;;NOI CON L'ITALIA - UDC;43;;
CONTURSI TERME;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;254;;
CONTURSI TERME;;CIVICA POPOLARE LORENZIN;105;;
CONTURSI TERME;;+EUROPA;14;;
CONTURSI TERME;;ITALIA EUROPA INSIEME;4;;
CONTURSI TERME;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;42;;
CONTURSI TERME;IANNUZZELLI ELISENA;POTERE AL POPOLO!;27;;
CONTURSI TERME;COSENZA COSIMINA;ITALIA AGLI ITALIANI;12;;
CONTURSI TERME;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;5;;
CONTURSI TERME;ZOCCOLINI MARTINA;PARTITO COMUNISTA;5;;
CONTURSI TERME;DI MARIA ELENA;10 VOLTE MEGLIO;4;;
CONTURSI TERME;GENZALE GERARDO;CASAPOUND ITALIA;2;;
CONTURSI TERME;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CONTURSI TERME;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
CONZA DELLA CAMPANIA;MARAIA GENEROSO;MOVIMENTO 5 STELLE;246;;
CONZA DELLA CAMPANIA;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;180;;
CONZA DELLA CAMPANIA;;CIVICA POPOLARE LORENZIN;46;;
CONZA DELLA CAMPANIA;;+EUROPA;9;;
CONZA DELLA CAMPANIA;;ITALIA EUROPA INSIEME;3;;
CONZA DELLA CAMPANIA;GRASSO CARMELA;FORZA ITALIA;106;;
CONZA DELLA CAMPANIA;;LEGA;45;;
CONZA DELLA CAMPANIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;44;;
CONZA DELLA CAMPANIA;;NOI CON L'ITALIA - UDC;12;;
CONZA DELLA CAMPANIA;IANNUZZELLI ELISENA;POTERE AL POPOLO!;33;;
CONZA DELLA CAMPANIA;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;17;;
CONZA DELLA CAMPANIA;GENZALE GERARDO;CASAPOUND ITALIA;4;;
CONZA DELLA CAMPANIA;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;4;;
CONZA DELLA CAMPANIA;COSENZA COSIMINA;ITALIA AGLI ITALIANI;3;;
CONZA DELLA CAMPANIA;ZOCCOLINI MARTINA;PARTITO COMUNISTA;2;;
CONZA DELLA CAMPANIA;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CONZA DELLA CAMPANIA;DI MARIA ELENA;10 VOLTE MEGLIO;0;;
CONZA DELLA CAMPANIA;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
FLUMERI;MARAIA GENEROSO;MOVIMENTO 5 STELLE;778;;
FLUMERI;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;287;;
FLUMERI;;CIVICA POPOLARE LORENZIN;109;;
FLUMERI;;+EUROPA;9;;
FLUMERI;;ITALIA EUROPA INSIEME;5;;
FLUMERI;GRASSO CARMELA;FORZA ITALIA;197;;
FLUMERI;;LEGA;85;;
FLUMERI;;NOI CON L'ITALIA - UDC;39;;
FLUMERI;;FRATELLI D'ITALIA CON GIORGIA MELONI;16;;
FLUMERI;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;19;;
FLUMERI;IANNUZZELLI ELISENA;POTERE AL POPOLO!;17;;
FLUMERI;DI MARIA ELENA;10 VOLTE MEGLIO;13;;
FLUMERI;ZOCCOLINI MARTINA;PARTITO COMUNISTA;8;;
FLUMERI;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;7;;
FLUMERI;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;6;;
FLUMERI;COSENZA COSIMINA;ITALIA AGLI ITALIANI;6;;
FLUMERI;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
FLUMERI;GENZALE GERARDO;CASAPOUND ITALIA;1;;
FOIANO DI VAL FORTORE;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;420;;
FOIANO DI VAL FORTORE;;+EUROPA;4;;
FOIANO DI VAL FORTORE;;CIVICA POPOLARE LORENZIN;1;;
FOIANO DI VAL FORTORE;;ITALIA EUROPA INSIEME;0;;
FOIANO DI VAL FORTORE;GRASSO CARMELA;FORZA ITALIA;165;;
FOIANO DI VAL FORTORE;;LEGA;44;;
FOIANO DI VAL FORTORE;;NOI CON L'ITALIA - UDC;12;;
FOIANO DI VAL FORTORE;;FRATELLI D'ITALIA CON GIORGIA MELONI;12;;
FOIANO DI VAL FORTORE;MARAIA GENEROSO;MOVIMENTO 5 STELLE;232;;
FOIANO DI VAL FORTORE;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;4;;
FOIANO DI VAL FORTORE;ZOCCOLINI MARTINA;PARTITO COMUNISTA;4;;
FOIANO DI VAL FORTORE;GENZALE GERARDO;CASAPOUND ITALIA;3;;
FOIANO DI VAL FORTORE;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;3;;
FOIANO DI VAL FORTORE;IANNUZZELLI ELISENA;POTERE AL POPOLO!;3;;
FOIANO DI VAL FORTORE;COSENZA COSIMINA;ITALIA AGLI ITALIANI;2;;
FOIANO DI VAL FORTORE;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;1;;
FOIANO DI VAL FORTORE;DI MARIA ELENA;10 VOLTE MEGLIO;0;;
FOIANO DI VAL FORTORE;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
FONTANAROSA;MARAIA GENEROSO;MOVIMENTO 5 STELLE;635;;
FONTANAROSA;GRASSO CARMELA;FORZA ITALIA;276;;
FONTANAROSA;;LEGA;70;;
FONTANAROSA;;FRATELLI D'ITALIA CON GIORGIA MELONI;53;;
FONTANAROSA;;NOI CON L'ITALIA - UDC;12;;
FONTANAROSA;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;238;;
FONTANAROSA;;CIVICA POPOLARE LORENZIN;77;;
FONTANAROSA;;ITALIA EUROPA INSIEME;65;;
FONTANAROSA;;+EUROPA;4;;
FONTANAROSA;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;40;;
FONTANAROSA;IANNUZZELLI ELISENA;POTERE AL POPOLO!;24;;
FONTANAROSA;GENZALE GERARDO;CASAPOUND ITALIA;13;;
FONTANAROSA;COSENZA COSIMINA;ITALIA AGLI ITALIANI;7;;
FONTANAROSA;ZOCCOLINI MARTINA;PARTITO COMUNISTA;6;;
FONTANAROSA;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;5;;
FONTANAROSA;DI MARIA ELENA;10 VOLTE MEGLIO;1;;
FONTANAROSA;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
FONTANAROSA;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
FRIGENTO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;1066;;
FRIGENTO;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;464;;
FRIGENTO;;CIVICA POPOLARE LORENZIN;95;;
FRIGENTO;;+EUROPA;14;;
FRIGENTO;;ITALIA EUROPA INSIEME;8;;
FRIGENTO;GRASSO CARMELA;FORZA ITALIA;175;;
FRIGENTO;;LEGA;168;;
FRIGENTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;30;;
FRIGENTO;;NOI CON L'ITALIA - UDC;13;;
FRIGENTO;IANNUZZELLI ELISENA;POTERE AL POPOLO!;56;;
FRIGENTO;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;50;;
FRIGENTO;GENZALE GERARDO;CASAPOUND ITALIA;15;;
FRIGENTO;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;11;;
FRIGENTO;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;9;;
FRIGENTO;ZOCCOLINI MARTINA;PARTITO COMUNISTA;9;;
FRIGENTO;COSENZA COSIMINA;ITALIA AGLI ITALIANI;6;;
FRIGENTO;DI MARIA ELENA;10 VOLTE MEGLIO;4;;
FRIGENTO;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;4;;
GESUALDO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;895;;
GESUALDO;GRASSO CARMELA;FORZA ITALIA;269;;
GESUALDO;;LEGA;120;;
GESUALDO;;FRATELLI D'ITALIA CON GIORGIA MELONI;44;;
GESUALDO;;NOI CON L'ITALIA - UDC;34;;
GESUALDO;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;305;;
GESUALDO;;CIVICA POPOLARE LORENZIN;69;;
GESUALDO;;+EUROPA;14;;
GESUALDO;;ITALIA EUROPA INSIEME;10;;
GESUALDO;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;73;;
GESUALDO;IANNUZZELLI ELISENA;POTERE AL POPOLO!;30;;
GESUALDO;COSENZA COSIMINA;ITALIA AGLI ITALIANI;10;;
GESUALDO;ZOCCOLINI MARTINA;PARTITO COMUNISTA;9;;
GESUALDO;GENZALE GERARDO;CASAPOUND ITALIA;8;;
GESUALDO;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;7;;
GESUALDO;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;5;;
GESUALDO;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;5;;
GESUALDO;DI MARIA ELENA;10 VOLTE MEGLIO;2;;
GINESTRA DEGLI SCHIAVONI;DE MITA GIUSEPPE;CIVICA POPOLARE LORENZIN;72;;
GINESTRA DEGLI SCHIAVONI;;PARTITO DEMOCRATICO;39;;
GINESTRA DEGLI SCHIAVONI;;ITALIA EUROPA INSIEME;2;;
GINESTRA DEGLI SCHIAVONI;;+EUROPA;2;;
GINESTRA DEGLI SCHIAVONI;MARAIA GENEROSO;MOVIMENTO 5 STELLE;84;;
GINESTRA DEGLI SCHIAVONI;GRASSO CARMELA;FORZA ITALIA;27;;
GINESTRA DEGLI SCHIAVONI;;LEGA;18;;
GINESTRA DEGLI SCHIAVONI;;NOI CON L'ITALIA - UDC;2;;
GINESTRA DEGLI SCHIAVONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;1;;
GINESTRA DEGLI SCHIAVONI;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;5;;
GINESTRA DEGLI SCHIAVONI;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;2;;
GINESTRA DEGLI SCHIAVONI;GENZALE GERARDO;CASAPOUND ITALIA;1;;
GINESTRA DEGLI SCHIAVONI;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;1;;
GINESTRA DEGLI SCHIAVONI;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
GINESTRA DEGLI SCHIAVONI;IANNUZZELLI ELISENA;POTERE AL POPOLO!;1;;
GINESTRA DEGLI SCHIAVONI;DI MARIA ELENA;10 VOLTE MEGLIO;0;;
GINESTRA DEGLI SCHIAVONI;COSENZA COSIMINA;ITALIA AGLI ITALIANI;0;;
GINESTRA DEGLI SCHIAVONI;ZOCCOLINI MARTINA;PARTITO COMUNISTA;0;;
GRECI;MARAIA GENEROSO;MOVIMENTO 5 STELLE;129;;
GRECI;GRASSO CARMELA;FORZA ITALIA;56;;
GRECI;;LEGA;27;;
GRECI;;NOI CON L'ITALIA - UDC;9;;
GRECI;;FRATELLI D'ITALIA CON GIORGIA MELONI;8;;
GRECI;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;61;;
GRECI;;CIVICA POPOLARE LORENZIN;3;;
GRECI;;+EUROPA;2;;
GRECI;;ITALIA EUROPA INSIEME;0;;
GRECI;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;26;;
GRECI;GENZALE GERARDO;CASAPOUND ITALIA;3;;
GRECI;COSENZA COSIMINA;ITALIA AGLI ITALIANI;2;;
GRECI;ZOCCOLINI MARTINA;PARTITO COMUNISTA;1;;
GRECI;IANNUZZELLI ELISENA;POTERE AL POPOLO!;2;;
GRECI;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;1;;
GRECI;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
GRECI;DI MARIA ELENA;10 VOLTE MEGLIO;0;;
GRECI;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
GROTTAMINARDA;MARAIA GENEROSO;MOVIMENTO 5 STELLE;1985;;
GROTTAMINARDA;GRASSO CARMELA;FORZA ITALIA;791;;
GROTTAMINARDA;;LEGA;259;;
GROTTAMINARDA;;FRATELLI D'ITALIA CON GIORGIA MELONI;108;;
GROTTAMINARDA;;NOI CON L'ITALIA - UDC;57;;
GROTTAMINARDA;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;691;;
GROTTAMINARDA;;CIVICA POPOLARE LORENZIN;149;;
GROTTAMINARDA;;ITALIA EUROPA INSIEME;74;;
GROTTAMINARDA;;+EUROPA;20;;
GROTTAMINARDA;IANNUZZELLI ELISENA;POTERE AL POPOLO!;180;;
GROTTAMINARDA;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;82;;
GROTTAMINARDA;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;63;;
GROTTAMINARDA;GENZALE GERARDO;CASAPOUND ITALIA;27;;
GROTTAMINARDA;COSENZA COSIMINA;ITALIA AGLI ITALIANI;22;;
GROTTAMINARDA;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;20;;
GROTTAMINARDA;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;14;;
GROTTAMINARDA;ZOCCOLINI MARTINA;PARTITO COMUNISTA;11;;
GROTTAMINARDA;DI MARIA ELENA;10 VOLTE MEGLIO;5;;
GUARDIA LOMBARDI;MARAIA GENEROSO;MOVIMENTO 5 STELLE;333;;
GUARDIA LOMBARDI;GRASSO CARMELA;FORZA ITALIA;153;;
GUARDIA LOMBARDI;;NOI CON L'ITALIA - UDC;50;;
GUARDIA LOMBARDI;;LEGA;35;;
GUARDIA LOMBARDI;;FRATELLI D'ITALIA CON GIORGIA MELONI;23;;
GUARDIA LOMBARDI;DE MITA GIUSEPPE;CIVICA POPOLARE LORENZIN;80;;
GUARDIA LOMBARDI;;PARTITO DEMOCRATICO;70;;
GUARDIA LOMBARDI;;+EUROPA;5;;
GUARDIA LOMBARDI;;ITALIA EUROPA INSIEME;4;;
GUARDIA LOMBARDI;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;23;;
GUARDIA LOMBARDI;IANNUZZELLI ELISENA;POTERE AL POPOLO!;10;;
GUARDIA LOMBARDI;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;6;;
GUARDIA LOMBARDI;ZOCCOLINI MARTINA;PARTITO COMUNISTA;3;;
GUARDIA LOMBARDI;DI MARIA ELENA;10 VOLTE MEGLIO;2;;
GUARDIA LOMBARDI;GENZALE GERARDO;CASAPOUND ITALIA;2;;
GUARDIA LOMBARDI;COSENZA COSIMINA;ITALIA AGLI ITALIANI;2;;
GUARDIA LOMBARDI;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
GUARDIA LOMBARDI;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
LACEDONIA;MARAIA GENEROSO;MOVIMENTO 5 STELLE;462;;
LACEDONIA;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;220;;
LACEDONIA;;+EUROPA;78;;
LACEDONIA;;CIVICA POPOLARE LORENZIN;36;;
LACEDONIA;;ITALIA EUROPA INSIEME;9;;
LACEDONIA;GRASSO CARMELA;FORZA ITALIA;157;;
LACEDONIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;90;;
LACEDONIA;;LEGA;72;;
LACEDONIA;;NOI CON L'ITALIA - UDC;21;;
LACEDONIA;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;50;;
LACEDONIA;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;22;;
LACEDONIA;GENZALE GERARDO;CASAPOUND ITALIA;12;;
LACEDONIA;ZOCCOLINI MARTINA;PARTITO COMUNISTA;10;;
LACEDONIA;IANNUZZELLI ELISENA;POTERE AL POPOLO!;11;;
LACEDONIA;COSENZA COSIMINA;ITALIA AGLI ITALIANI;10;;
LACEDONIA;DI MARIA ELENA;10 VOLTE MEGLIO;3;;
LACEDONIA;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
LACEDONIA;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;1;;
LAPIO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;487;;
LAPIO;GRASSO CARMELA;FORZA ITALIA;120;;
LAPIO;;LEGA;57;;
LAPIO;;FRATELLI D'ITALIA CON GIORGIA MELONI;37;;
LAPIO;;NOI CON L'ITALIA - UDC;8;;
LAPIO;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;98;;
LAPIO;;ITALIA EUROPA INSIEME;7;;
LAPIO;;CIVICA POPOLARE LORENZIN;7;;
LAPIO;;+EUROPA;6;;
LAPIO;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;19;;
LAPIO;IANNUZZELLI ELISENA;POTERE AL POPOLO!;8;;
LAPIO;GENZALE GERARDO;CASAPOUND ITALIA;4;;
LAPIO;COSENZA COSIMINA;ITALIA AGLI ITALIANI;4;;
LAPIO;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
LAPIO;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;2;;
LAPIO;DI MARIA ELENA;10 VOLTE MEGLIO;0;;
LAPIO;ZOCCOLINI MARTINA;PARTITO COMUNISTA;0;;
LAPIO;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;0;;
LAVIANO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;304;;
LAVIANO;GRASSO CARMELA;FORZA ITALIA;148;;
LAVIANO;;LEGA;49;;
LAVIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;21;;
LAVIANO;;NOI CON L'ITALIA - UDC;11;;
LAVIANO;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;122;;
LAVIANO;;ITALIA EUROPA INSIEME;4;;
LAVIANO;;CIVICA POPOLARE LORENZIN;3;;
LAVIANO;;+EUROPA;3;;
LAVIANO;IANNUZZELLI ELISENA;POTERE AL POPOLO!;21;;
LAVIANO;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;10;;
LAVIANO;COSENZA COSIMINA;ITALIA AGLI ITALIANI;7;;
LAVIANO;ZOCCOLINI MARTINA;PARTITO COMUNISTA;5;;
LAVIANO;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;4;;
LAVIANO;GENZALE GERARDO;CASAPOUND ITALIA;3;;
LAVIANO;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;2;;
LAVIANO;DI MARIA ELENA;10 VOLTE MEGLIO;1;;
LAVIANO;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
LIONI;MARAIA GENEROSO;MOVIMENTO 5 STELLE;1494;;
LIONI;GRASSO CARMELA;FORZA ITALIA;527;;
LIONI;;LEGA;226;;
LIONI;;NOI CON L'ITALIA - UDC;198;;
LIONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;175;;
LIONI;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;466;;
LIONI;;CIVICA POPOLARE LORENZIN;48;;
LIONI;;+EUROPA;19;;
LIONI;;ITALIA EUROPA INSIEME;11;;
LIONI;IANNUZZELLI ELISENA;POTERE AL POPOLO!;145;;
LIONI;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;86;;
LIONI;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;16;;
LIONI;COSENZA COSIMINA;ITALIA AGLI ITALIANI;16;;
LIONI;ZOCCOLINI MARTINA;PARTITO COMUNISTA;16;;
LIONI;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;13;;
LIONI;GENZALE GERARDO;CASAPOUND ITALIA;8;;
LIONI;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;6;;
LIONI;DI MARIA ELENA;10 VOLTE MEGLIO;4;;
LUOGOSANO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;327;;
LUOGOSANO;GRASSO CARMELA;FORZA ITALIA;71;;
LUOGOSANO;;NOI CON L'ITALIA - UDC;45;;
LUOGOSANO;;LEGA;30;;
LUOGOSANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;27;;
LUOGOSANO;DE MITA GIUSEPPE;PARTITO DEMOCRATICO;94;;
LUOGOSANO;;CIVICA POPOLARE LORENZIN;8;;
LUOGOSANO;;+EUROPA;6;;
LUOGOSANO;;ITALIA EUROPA INSIEME;3;;
LUOGOSANO;IANNUZZELLI ELISENA;POTERE AL POPOLO!;25;;
LUOGOSANO;CAGGIANO ANTONIO EMILIO;LIBERI E UGUALI;6;;
LUOGOSANO;RUSSO STEFANIA;IL POPOLO DELLA FAMIGLIA;3;;
LUOGOSANO;PAGLIARULO GERARDO MICHELE;PARTITO VALORE UMANO;3;;
LUOGOSANO;DI MARIA ELENA;10 VOLTE MEGLIO;2;;
LUOGOSANO;ZOCCOLINI MARTINA;PARTITO COMUNISTA;2;;
LUOGOSANO;GENZALE GERARDO;CASAPOUND ITALIA;1;;
LUOGOSANO;COSENZA COSIMINA;ITALIA AGLI ITALIANI;0;;
LUOGOSANO;GRAZIOSI MARCELLO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
MELITO IRPINO;MARAIA GENEROSO;MOVIMENTO 5 STELLE;454;;
