

Ente;Candidato;Liste/Gruppi;Voti lista;;
CAIAZZO;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;5;;
CAIAZZO;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CALVI RISORTA;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;1237;;
CALVI RISORTA;GRIMALDI MASSIMO;FORZA ITALIA;511;;
CALVI RISORTA;;LEGA;252;;
CALVI RISORTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;203;;
CALVI RISORTA;;NOI CON L'ITALIA - UDC;109;;
CALVI RISORTA;OLIVIERO GENNARO;PARTITO DEMOCRATICO;254;;
CALVI RISORTA;;+EUROPA;156;;
CALVI RISORTA;;ITALIA EUROPA INSIEME;99;;
CALVI RISORTA;;CIVICA POPOLARE LORENZIN;15;;
CALVI RISORTA;GRASSO REMO;POTERE AL POPOLO!;119;;
CALVI RISORTA;PATALANO ANTONIO;LIBERI E UGUALI;75;;
CALVI RISORTA;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;19;;
CALVI RISORTA;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;18;;
CALVI RISORTA;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;15;;
CALVI RISORTA;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;12;;
CALVI RISORTA;ARENA CINZIA;PARTITO COMUNISTA;9;;
CALVI RISORTA;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
CALVI RISORTA;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CAMIGLIANO;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;558;;
CAMIGLIANO;GRIMALDI MASSIMO;FORZA ITALIA;205;;
CAMIGLIANO;;LEGA;59;;
CAMIGLIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;52;;
CAMIGLIANO;;NOI CON L'ITALIA - UDC;4;;
CAMIGLIANO;OLIVIERO GENNARO;PARTITO DEMOCRATICO;117;;
CAMIGLIANO;;+EUROPA;9;;
CAMIGLIANO;;ITALIA EUROPA INSIEME;3;;
CAMIGLIANO;;CIVICA POPOLARE LORENZIN;1;;
CAMIGLIANO;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;12;;
CAMIGLIANO;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;11;;
CAMIGLIANO;PATALANO ANTONIO;LIBERI E UGUALI;9;;
CAMIGLIANO;GRASSO REMO;POTERE AL POPOLO!;7;;
CAMIGLIANO;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;5;;
CAMIGLIANO;ARENA CINZIA;PARTITO COMUNISTA;4;;
CAMIGLIANO;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;1;;
CAMIGLIANO;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CAMIGLIANO;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CAPRIATI A VOLTURNO;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;388;;
CAPRIATI A VOLTURNO;GRIMALDI MASSIMO;FORZA ITALIA;170;;
CAPRIATI A VOLTURNO;;LEGA;98;;
CAPRIATI A VOLTURNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;24;;
CAPRIATI A VOLTURNO;;NOI CON L'ITALIA - UDC;7;;
CAPRIATI A VOLTURNO;OLIVIERO GENNARO;PARTITO DEMOCRATICO;93;;
CAPRIATI A VOLTURNO;;+EUROPA;7;;
CAPRIATI A VOLTURNO;;ITALIA EUROPA INSIEME;2;;
CAPRIATI A VOLTURNO;;CIVICA POPOLARE LORENZIN;1;;
CAPRIATI A VOLTURNO;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;38;;
CAPRIATI A VOLTURNO;PATALANO ANTONIO;LIBERI E UGUALI;19;;
CAPRIATI A VOLTURNO;GRASSO REMO;POTERE AL POPOLO!;5;;
CAPRIATI A VOLTURNO;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;4;;
CAPRIATI A VOLTURNO;ARENA CINZIA;PARTITO COMUNISTA;2;;
CAPRIATI A VOLTURNO;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;1;;
CAPRIATI A VOLTURNO;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CAPRIATI A VOLTURNO;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;0;;
CAPRIATI A VOLTURNO;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CAPUA;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;5002;;
CAPUA;GRIMALDI MASSIMO;FORZA ITALIA;1781;;
CAPUA;;LEGA;550;;
CAPUA;;FRATELLI D'ITALIA CON GIORGIA MELONI;184;;
CAPUA;;NOI CON L'ITALIA - UDC;36;;
CAPUA;OLIVIERO GENNARO;PARTITO DEMOCRATICO;1152;;
CAPUA;;+EUROPA;208;;
CAPUA;;CIVICA POPOLARE LORENZIN;41;;
CAPUA;;ITALIA EUROPA INSIEME;38;;
CAPUA;PATALANO ANTONIO;LIBERI E UGUALI;302;;
CAPUA;GRASSO REMO;POTERE AL POPOLO!;139;;
CAPUA;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;65;;
CAPUA;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;60;;
CAPUA;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;52;;
CAPUA;ARENA CINZIA;PARTITO COMUNISTA;24;;
CAPUA;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;11;;
CAPUA;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;9;;
CAPUA;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;7;;
CARINOLA;GRIMALDI MASSIMO;FORZA ITALIA;896;;
CARINOLA;;LEGA;311;;
CARINOLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;153;;
CARINOLA;;NOI CON L'ITALIA - UDC;86;;
CARINOLA;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;1433;;
CARINOLA;OLIVIERO GENNARO;PARTITO DEMOCRATICO;670;;
CARINOLA;;+EUROPA;26;;
CARINOLA;;ITALIA EUROPA INSIEME;11;;
CARINOLA;;CIVICA POPOLARE LORENZIN;8;;
CARINOLA;PATALANO ANTONIO;LIBERI E UGUALI;56;;
CARINOLA;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;56;;
CARINOLA;GRASSO REMO;POTERE AL POPOLO!;29;;
CARINOLA;ARENA CINZIA;PARTITO COMUNISTA;24;;
CARINOLA;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;21;;
CARINOLA;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;15;;
CARINOLA;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;6;;
CARINOLA;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
CARINOLA;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
CASTEL CAMPAGNANO;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;410;;
CASTEL CAMPAGNANO;GRIMALDI MASSIMO;FORZA ITALIA;152;;
CASTEL CAMPAGNANO;;LEGA;50;;
CASTEL CAMPAGNANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;17;;
CASTEL CAMPAGNANO;;NOI CON L'ITALIA - UDC;2;;
CASTEL CAMPAGNANO;OLIVIERO GENNARO;PARTITO DEMOCRATICO;170;;
CASTEL CAMPAGNANO;;+EUROPA;5;;
CASTEL CAMPAGNANO;;ITALIA EUROPA INSIEME;4;;
CASTEL CAMPAGNANO;;CIVICA POPOLARE LORENZIN;3;;
CASTEL CAMPAGNANO;GRASSO REMO;POTERE AL POPOLO!;11;;
CASTEL CAMPAGNANO;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;7;;
CASTEL CAMPAGNANO;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;6;;
CASTEL CAMPAGNANO;PATALANO ANTONIO;LIBERI E UGUALI;4;;
CASTEL CAMPAGNANO;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;2;;
CASTEL CAMPAGNANO;ARENA CINZIA;PARTITO COMUNISTA;2;;
CASTEL CAMPAGNANO;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CASTEL CAMPAGNANO;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CASTEL CAMPAGNANO;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;0;;
CASTEL DI SASSO;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;298;;
CASTEL DI SASSO;GRIMALDI MASSIMO;FORZA ITALIA;135;;
CASTEL DI SASSO;;LEGA;24;;
CASTEL DI SASSO;;FRATELLI D'ITALIA CON GIORGIA MELONI;17;;
CASTEL DI SASSO;;NOI CON L'ITALIA - UDC;6;;
CASTEL DI SASSO;OLIVIERO GENNARO;PARTITO DEMOCRATICO;103;;
CASTEL DI SASSO;;CIVICA POPOLARE LORENZIN;4;;
CASTEL DI SASSO;;+EUROPA;3;;
