

Ente;Candidato;Liste/Gruppi;Voti lista;;
CICCIANO;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;110;;
CICCIANO;DI BERNARDINI NATALE;POTERE AL POPOLO!;71;;
CICCIANO;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;37;;
CICCIANO;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;32;;
CICCIANO;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;17;;
CICCIANO;MARTINI ANTONIETTA;PARTITO COMUNISTA;14;;
CICCIANO;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;12;;
CICCIANO;LIBERTI MAURIZIO;PARTITO VALORE UMANO;3;;
CICCIANO;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CIMITILE;URRARO FRANCESCO;MOVIMENTO 5 STELLE;1899;;
CIMITILE;TESTA NUNZIO FRANCESCO;FORZA ITALIA;820;;
CIMITILE;;FRATELLI D'ITALIA CON GIORGIA MELONI;101;;
CIMITILE;;LEGA;94;;
CIMITILE;;NOI CON L'ITALIA - UDC;40;;
CIMITILE;D'ANGELO LIBERA;PARTITO DEMOCRATICO;388;;
CIMITILE;;+EUROPA;31;;
CIMITILE;;ITALIA EUROPA INSIEME;14;;
CIMITILE;;CIVICA POPOLARE LORENZIN;5;;
CIMITILE;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;82;;
CIMITILE;DI BERNARDINI NATALE;POTERE AL POPOLO!;48;;
CIMITILE;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;24;;
CIMITILE;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;24;;
CIMITILE;MARTINI ANTONIETTA;PARTITO COMUNISTA;8;;
CIMITILE;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;5;;
CIMITILE;LIBERTI MAURIZIO;PARTITO VALORE UMANO;2;;
CIMITILE;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CIMITILE;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
COMIZIANO;URRARO FRANCESCO;MOVIMENTO 5 STELLE;390;;
COMIZIANO;TESTA NUNZIO FRANCESCO;FORZA ITALIA;135;;
COMIZIANO;;LEGA;90;;
COMIZIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;21;;
COMIZIANO;;NOI CON L'ITALIA - UDC;16;;
COMIZIANO;D'ANGELO LIBERA;PARTITO DEMOCRATICO;140;;
COMIZIANO;;+EUROPA;2;;
COMIZIANO;;CIVICA POPOLARE LORENZIN;2;;
COMIZIANO;;ITALIA EUROPA INSIEME;0;;
COMIZIANO;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;43;;
COMIZIANO;DI BERNARDINI NATALE;POTERE AL POPOLO!;10;;
COMIZIANO;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;5;;
COMIZIANO;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;5;;
COMIZIANO;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;4;;
COMIZIANO;MARTINI ANTONIETTA;PARTITO COMUNISTA;1;;
COMIZIANO;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
COMIZIANO;LIBERTI MAURIZIO;PARTITO VALORE UMANO;0;;
COMIZIANO;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
LIVERI;TESTA NUNZIO FRANCESCO;FORZA ITALIA;233;;
