

Ente;Candidato;Liste/Gruppi;Voti lista;;
BASELICE;;ITALIA EUROPA INSIEME;3;;
BASELICE;GENZALE ANTONIO;CASAPOUND ITALIA;20;;
BASELICE;CUCCINIELLO ALFREDO;LIBERI E UGUALI;16;;
BASELICE;TROISI SOFIA;POTERE AL POPOLO!;13;;
BASELICE;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;7;;
BASELICE;MARENGO FIORENZO;PARTITO COMUNISTA;5;;
BASELICE;CORMONS LUCIA;PARTITO VALORE UMANO;4;;
BASELICE;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;3;;
BASELICE;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
BASELICE;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
BISACCIA;GRASSI UGO;MOVIMENTO 5 STELLE;495;;
BISACCIA;GALATI GIUSEPPE;FORZA ITALIA;241;;
BISACCIA;;LEGA;106;;
BISACCIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;50;;
BISACCIA;;NOI CON L'ITALIA - UDC;35;;
BISACCIA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;312;;
BISACCIA;;CIVICA POPOLARE LORENZIN;32;;
BISACCIA;;+EUROPA;16;;
BISACCIA;;ITALIA EUROPA INSIEME;3;;
BISACCIA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;349;;
BISACCIA;CORMONS LUCIA;PARTITO VALORE UMANO;58;;
BISACCIA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;51;;
BISACCIA;TROISI SOFIA;POTERE AL POPOLO!;28;;
BISACCIA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;6;;
BISACCIA;GENZALE ANTONIO;CASAPOUND ITALIA;5;;
BISACCIA;MARENGO FIORENZO;PARTITO COMUNISTA;4;;
BISACCIA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
BISACCIA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
BONITO;GRASSI UGO;MOVIMENTO 5 STELLE;549;;
BONITO;GALATI GIUSEPPE;FORZA ITALIA;284;;
BONITO;;LEGA;78;;
BONITO;;FRATELLI D'ITALIA CON GIORGIA MELONI;36;;
BONITO;;NOI CON L'ITALIA - UDC;12;;
BONITO;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;191;;
BONITO;;ITALIA EUROPA INSIEME;3;;
BONITO;;+EUROPA;1;;
BONITO;;CIVICA POPOLARE LORENZIN;1;;
BONITO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;61;;
BONITO;GENZALE ANTONIO;CASAPOUND ITALIA;14;;
BONITO;TROISI SOFIA;POTERE AL POPOLO!;9;;
BONITO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;10;;
BONITO;MARENGO FIORENZO;PARTITO COMUNISTA;4;;
BONITO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
BONITO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;1;;
BONITO;CORMONS LUCIA;PARTITO VALORE UMANO;1;;
BONITO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
BUONALBERGO;GRASSI UGO;MOVIMENTO 5 STELLE;345;;
BUONALBERGO;GALATI GIUSEPPE;FORZA ITALIA;162;;
BUONALBERGO;;FRATELLI D'ITALIA CON GIORGIA MELONI;64;;
BUONALBERGO;;LEGA;47;;
BUONALBERGO;;NOI CON L'ITALIA - UDC;9;;
