

Ente;Candidato;Liste/Gruppi;Voti lista;;
BELLOSGUARDO;ISOLDI FILIPPO;POTERE AL POPOLO!;2;;
BELLOSGUARDO;COPPOLA ENZO;10 VOLTE MEGLIO;1;;
BELLOSGUARDO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;1;;
BELLOSGUARDO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
BELLOSGUARDO;VULLO IVANA;PARTITO COMUNISTA;0;;
BUCCINO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;1063;;
BUCCINO;FERRAIOLI MARZIA;FORZA ITALIA;544;;
BUCCINO;;LEGA;202;;
BUCCINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;79;;
BUCCINO;;NOI CON L'ITALIA - UDC;75;;
BUCCINO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;568;;
BUCCINO;;ITALIA EUROPA INSIEME;58;;
BUCCINO;;+EUROPA;33;;
BUCCINO;;CIVICA POPOLARE LORENZIN;7;;
BUCCINO;GIORDANO LUIGI;LIBERI E UGUALI;126;;
BUCCINO;ISOLDI FILIPPO;POTERE AL POPOLO!;81;;
BUCCINO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;26;;
BUCCINO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;11;;
BUCCINO;VULLO IVANA;PARTITO COMUNISTA;10;;
BUCCINO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;10;;
BUCCINO;FAIELLA VITO;CASAPOUND ITALIA;5;;
BUCCINO;COPPOLA ENZO;10 VOLTE MEGLIO;4;;
BUCCINO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;1;;
BUONABITACOLO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;583;;
BUONABITACOLO;FERRAIOLI MARZIA;FORZA ITALIA;230;;
BUONABITACOLO;;LEGA;62;;
BUONABITACOLO;;FRATELLI D'ITALIA CON GIORGIA MELONI;26;;
BUONABITACOLO;;NOI CON L'ITALIA - UDC;8;;
BUONABITACOLO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;175;;
BUONABITACOLO;;CIVICA POPOLARE LORENZIN;74;;
BUONABITACOLO;;ITALIA EUROPA INSIEME;13;;
BUONABITACOLO;;+EUROPA;11;;
BUONABITACOLO;ISOLDI FILIPPO;POTERE AL POPOLO!;23;;
BUONABITACOLO;GIORDANO LUIGI;LIBERI E UGUALI;20;;
BUONABITACOLO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;17;;
BUONABITACOLO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;10;;
BUONABITACOLO;FAIELLA VITO;CASAPOUND ITALIA;9;;
BUONABITACOLO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;4;;
BUONABITACOLO;VULLO IVANA;PARTITO COMUNISTA;3;;
BUONABITACOLO;COPPOLA ENZO;10 VOLTE MEGLIO;1;;
BUONABITACOLO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CAGGIANO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;507;;
CAGGIANO;FERRAIOLI MARZIA;FORZA ITALIA;252;;
CAGGIANO;;LEGA;107;;
CAGGIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;46;;
CAGGIANO;;NOI CON L'ITALIA - UDC;30;;
CAGGIANO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;344;;
CAGGIANO;;+EUROPA;34;;
CAGGIANO;;CIVICA POPOLARE LORENZIN;8;;
CAGGIANO;;ITALIA EUROPA INSIEME;7;;
CAGGIANO;GIORDANO LUIGI;LIBERI E UGUALI;46;;
CAGGIANO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;18;;
CAGGIANO;FAIELLA VITO;CASAPOUND ITALIA;8;;
CAGGIANO;ISOLDI FILIPPO;POTERE AL POPOLO!;7;;
CAGGIANO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;4;;
CAGGIANO;COPPOLA ENZO;10 VOLTE MEGLIO;3;;
CAGGIANO;VULLO IVANA;PARTITO COMUNISTA;3;;
CAGGIANO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;1;;
CAGGIANO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CAMEROTA;FERRAIOLI MARZIA;FORZA ITALIA;1033;;
CAMEROTA;;LEGA;350;;
CAMEROTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;205;;
CAMEROTA;;NOI CON L'ITALIA - UDC;30;;
CAMEROTA;ALFIERI FRANCESCO;ITALIA EUROPA INSIEME;557;;
CAMEROTA;;PARTITO DEMOCRATICO;258;;
CAMEROTA;;CIVICA POPOLARE LORENZIN;185;;
