

Ente;Candidato;Liste/Gruppi;Voti lista;;
SAN MARZANO SUL SARNO;CIRIELLI EDMONDO;FORZA ITALIA;1292;;
SAN MARZANO SUL SARNO;;NOI CON L'ITALIA - UDC;584;;
SAN MARZANO SUL SARNO;;LEGA;203;;
SAN MARZANO SUL SARNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;180;;
SAN MARZANO SUL SARNO;VILLANI VIRGINIA;MOVIMENTO 5 STELLE;2153;;
SAN MARZANO SUL SARNO;MACCAURO MAURO;PARTITO DEMOCRATICO;398;;
SAN MARZANO SUL SARNO;;CIVICA POPOLARE LORENZIN;122;;
SAN MARZANO SUL SARNO;;+EUROPA;86;;
SAN MARZANO SUL SARNO;;ITALIA EUROPA INSIEME;18;;
SAN MARZANO SUL SARNO;SQUILLANTE DEA;LIBERI E UGUALI;103;;
SAN MARZANO SUL SARNO;FORTUNATO GIUSEPPE;ITALIA AGLI ITALIANI;39;;
SAN MARZANO SUL SARNO;MAIORINO ERMINIA;POTERE AL POPOLO!;20;;
SAN MARZANO SUL SARNO;DE MARTINO BASILIO;IL POPOLO DELLA FAMIGLIA;19;;
SAN MARZANO SUL SARNO;PISAPIA SALVATORE;CASAPOUND ITALIA;17;;
SAN MARZANO SUL SARNO;CUOCO MARCO;PARTITO COMUNISTA;10;;
SAN MARZANO SUL SARNO;DEL GAUDIO VINCENZO;PARTITO VALORE UMANO;4;;
SAN MARZANO SUL SARNO;ANNARUMMA RITA;PER UNA SINISTRA RIVOLUZIONARIA;4;;
SAN MARZANO SUL SARNO;AURICCHIO MARIA;10 VOLTE MEGLIO;3;;
SAN VALENTINO TORIO;CIRIELLI EDMONDO;FORZA ITALIA;1276;;
SAN VALENTINO TORIO;;FRATELLI D'ITALIA CON GIORGIA MELONI;509;;
SAN VALENTINO TORIO;;NOI CON L'ITALIA - UDC;366;;
SAN VALENTINO TORIO;;LEGA;279;;
SAN VALENTINO TORIO;VILLANI VIRGINIA;MOVIMENTO 5 STELLE;2392;;
SAN VALENTINO TORIO;MACCAURO MAURO;PARTITO DEMOCRATICO;621;;
SAN VALENTINO TORIO;;+EUROPA;89;;
SAN VALENTINO TORIO;;CIVICA POPOLARE LORENZIN;20;;
SAN VALENTINO TORIO;;ITALIA EUROPA INSIEME;15;;
SAN VALENTINO TORIO;DE MARTINO BASILIO;IL POPOLO DELLA FAMIGLIA;65;;
SAN VALENTINO TORIO;SQUILLANTE DEA;LIBERI E UGUALI;64;;
SAN VALENTINO TORIO;FORTUNATO GIUSEPPE;ITALIA AGLI ITALIANI;50;;
SAN VALENTINO TORIO;MAIORINO ERMINIA;POTERE AL POPOLO!;24;;
SAN VALENTINO TORIO;PISAPIA SALVATORE;CASAPOUND ITALIA;12;;
SAN VALENTINO TORIO;CUOCO MARCO;PARTITO COMUNISTA;12;;
SAN VALENTINO TORIO;DEL GAUDIO VINCENZO;PARTITO VALORE UMANO;5;;
SAN VALENTINO TORIO;AURICCHIO MARIA;10 VOLTE MEGLIO;4;;
SAN VALENTINO TORIO;ANNARUMMA RITA;PER UNA SINISTRA RIVOLUZIONARIA;4;;
SANT'EGIDIO DEL MONTE ALBINO;CIRIELLI EDMONDO;FORZA ITALIA;1198;;
SANT'EGIDIO DEL MONTE ALBINO;;NOI CON L'ITALIA - UDC;505;;
SANT'EGIDIO DEL MONTE ALBINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;372;;
SANT'EGIDIO DEL MONTE ALBINO;;LEGA;156;;
SANT'EGIDIO DEL MONTE ALBINO;VILLANI VIRGINIA;MOVIMENTO 5 STELLE;2159;;
SANT'EGIDIO DEL MONTE ALBINO;MACCAURO MAURO;PARTITO DEMOCRATICO;293;;
SANT'EGIDIO DEL MONTE ALBINO;;+EUROPA;43;;
SANT'EGIDIO DEL MONTE ALBINO;;ITALIA EUROPA INSIEME;19;;
SANT'EGIDIO DEL MONTE ALBINO;;CIVICA POPOLARE LORENZIN;9;;
SANT'EGIDIO DEL MONTE ALBINO;SQUILLANTE DEA;LIBERI E UGUALI;52;;
SANT'EGIDIO DEL MONTE ALBINO;DE MARTINO BASILIO;IL POPOLO DELLA FAMIGLIA;32;;
SANT'EGIDIO DEL MONTE ALBINO;MAIORINO ERMINIA;POTERE AL POPOLO!;28;;
SANT'EGIDIO DEL MONTE ALBINO;FORTUNATO GIUSEPPE;ITALIA AGLI ITALIANI;24;;
SANT'EGIDIO DEL MONTE ALBINO;PISAPIA SALVATORE;CASAPOUND ITALIA;13;;
SANT'EGIDIO DEL MONTE ALBINO;CUOCO MARCO;PARTITO COMUNISTA;11;;
SANT'EGIDIO DEL MONTE ALBINO;AURICCHIO MARIA;10 VOLTE MEGLIO;5;;
