

Ente;Candidato;Liste/Gruppi;Voti lista;;
TORRE DEL GRECO;CANTALAMESSA GIANLUCA;FORZA ITALIA;6350;;
TORRE DEL GRECO;;LEGA;1278;;
TORRE DEL GRECO;;FRATELLI D'ITALIA CON GIORGIA MELONI;937;;
TORRE DEL GRECO;;NOI CON L'ITALIA - UDC;265;;
TORRE DEL GRECO;ARMATO TERESA;PARTITO DEMOCRATICO;4613;;
TORRE DEL GRECO;;+EUROPA;354;;
TORRE DEL GRECO;;CIVICA POPOLARE LORENZIN;76;;
TORRE DEL GRECO;;ITALIA EUROPA INSIEME;68;;
TORRE DEL GRECO;CIRILLO ANTONIO;PARTITO REPUBBLICANO ITALIANO - ALA;830;;
TORRE DEL GRECO;CAMPANIELLO MARIA GRAZIA;LIBERI E UGUALI;936;;
TORRE DEL GRECO;SCARDAMAGLIO TEODORO;POTERE AL POPOLO!;401;;
TORRE DEL GRECO;MARZANO TEODOSIO CIRO;ITALIA AGLI ITALIANI;252;;
TORRE DEL GRECO;RAIOLA FERDINANDO;CASAPOUND ITALIA;221;;
TORRE DEL GRECO;SPINA JOSEPH;IL POPOLO DELLA FAMIGLIA;165;;
TORRE DEL GRECO;SANTAMARIA CORRADO;PER UNA SINISTRA RIVOLUZIONARIA;51;;
TRECASE;GALLO LUIGI;MOVIMENTO 5 STELLE;2382;;
TRECASE;CANTALAMESSA GIANLUCA;FORZA ITALIA;711;;
TRECASE;;LEGA;217;;
TRECASE;;FRATELLI D'ITALIA CON GIORGIA MELONI;97;;
TRECASE;;NOI CON L'ITALIA - UDC;90;;
TRECASE;ARMATO TERESA;PARTITO DEMOCRATICO;679;;
TRECASE;;+EUROPA;47;;
TRECASE;;CIVICA POPOLARE LORENZIN;14;;
TRECASE;;ITALIA EUROPA INSIEME;13;;
TRECASE;CIRILLO ANTONIO;PARTITO REPUBBLICANO ITALIANO - ALA;180;;
TRECASE;CAMPANIELLO MARIA GRAZIA;LIBERI E UGUALI;143;;
TRECASE;SCARDAMAGLIO TEODORO;POTERE AL POPOLO!;57;;
TRECASE;MARZANO TEODOSIO CIRO;ITALIA AGLI ITALIANI;13;;
TRECASE;SPINA JOSEPH;IL POPOLO DELLA FAMIGLIA;9;;
TRECASE;RAIOLA FERDINANDO;CASAPOUND ITALIA;9;;
TRECASE;SANTAMARIA CORRADO;PER UNA SINISTRA RIVOLUZIONARIA;7;;
