

Ente;Candidato;Liste/Gruppi;Voti lista;;
BENEVENTO;;LEGA;1864;;
BENEVENTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;1192;;
BENEVENTO;;NOI CON L'ITALIA - UDC;249;;
BENEVENTO;VALENTINO CARMINE;PARTITO DEMOCRATICO;4262;;
BENEVENTO;;+EUROPA;648;;
BENEVENTO;;ITALIA EUROPA INSIEME;310;;
BENEVENTO;;CIVICA POPOLARE LORENZIN;224;;
BENEVENTO;CIERVO AMERICO;LIBERI E UGUALI;968;;
BENEVENTO;MAIO COSIMO;POTERE AL POPOLO!;490;;
BENEVENTO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;330;;
BENEVENTO;BORZILLO GIOVANNA;CASAPOUND ITALIA;239;;
BENEVENTO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;172;;
BENEVENTO;MUNNO DEBORA;ITALIA AGLI ITALIANI;145;;
BENEVENTO;NUZZO LUIGI;PARTITO COMUNISTA;78;;
BENEVENTO;POLCARO MIRIAM;PARTITO VALORE UMANO;32;;
BENEVENTO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;28;;
BONEA;IANARO ANGELA;MOVIMENTO 5 STELLE;389;;
BONEA;ERRICO FERNANDO;FORZA ITALIA;177;;
BONEA;;LEGA;41;;
BONEA;;NOI CON L'ITALIA - UDC;8;;
BONEA;;FRATELLI D'ITALIA CON GIORGIA MELONI;7;;
BONEA;VALENTINO CARMINE;PARTITO DEMOCRATICO;81;;
BONEA;;+EUROPA;7;;
BONEA;;CIVICA POPOLARE LORENZIN;7;;
BONEA;;ITALIA EUROPA INSIEME;1;;
BONEA;CIERVO AMERICO;LIBERI E UGUALI;14;;
BONEA;MAIO COSIMO;POTERE AL POPOLO!;9;;
BONEA;BORZILLO GIOVANNA;CASAPOUND ITALIA;9;;
BONEA;NUZZO LUIGI;PARTITO COMUNISTA;6;;
BONEA;MUNNO DEBORA;ITALIA AGLI ITALIANI;3;;
BONEA;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;1;;
BONEA;POLCARO MIRIAM;PARTITO VALORE UMANO;1;;
BONEA;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;0;;
BONEA;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
BUCCIANO;IANARO ANGELA;MOVIMENTO 5 STELLE;502;;
BUCCIANO;ERRICO FERNANDO;FORZA ITALIA;345;;
BUCCIANO;;LEGA;61;;
BUCCIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;20;;
BUCCIANO;;NOI CON L'ITALIA - UDC;10;;
BUCCIANO;VALENTINO CARMINE;PARTITO DEMOCRATICO;190;;
BUCCIANO;;+EUROPA;9;;
BUCCIANO;;ITALIA EUROPA INSIEME;8;;
BUCCIANO;;CIVICA POPOLARE LORENZIN;7;;
BUCCIANO;NUZZO LUIGI;PARTITO COMUNISTA;43;;
BUCCIANO;CIERVO AMERICO;LIBERI E UGUALI;15;;
BUCCIANO;MAIO COSIMO;POTERE AL POPOLO!;9;;
BUCCIANO;BORZILLO GIOVANNA;CASAPOUND ITALIA;7;;
BUCCIANO;MUNNO DEBORA;ITALIA AGLI ITALIANI;4;;
BUCCIANO;POLCARO MIRIAM;PARTITO VALORE UMANO;4;;
BUCCIANO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;2;;
BUCCIANO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
BUCCIANO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;0;;
CALVI;IANARO ANGELA;MOVIMENTO 5 STELLE;745;;
CALVI;ERRICO FERNANDO;FORZA ITALIA;270;;
CALVI;;LEGA;126;;
CALVI;;FRATELLI D'ITALIA CON GIORGIA MELONI;73;;
CALVI;;NOI CON L'ITALIA - UDC;10;;
CALVI;VALENTINO CARMINE;PARTITO DEMOCRATICO;184;;
CALVI;;+EUROPA;30;;
CALVI;;CIVICA POPOLARE LORENZIN;12;;
CALVI;;ITALIA EUROPA INSIEME;10;;
CALVI;CIERVO AMERICO;LIBERI E UGUALI;32;;
CALVI;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;12;;
CALVI;MAIO COSIMO;POTERE AL POPOLO!;11;;
CALVI;BORZILLO GIOVANNA;CASAPOUND ITALIA;8;;
CALVI;POLCARO MIRIAM;PARTITO VALORE UMANO;6;;
CALVI;MUNNO DEBORA;ITALIA AGLI ITALIANI;6;;
CALVI;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;3;;
CALVI;NUZZO LUIGI;PARTITO COMUNISTA;3;;
CALVI;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CAMPOLATTARO;IANARO ANGELA;MOVIMENTO 5 STELLE;301;;
CAMPOLATTARO;ERRICO FERNANDO;FORZA ITALIA;100;;
CAMPOLATTARO;;LEGA;39;;
CAMPOLATTARO;;FRATELLI D'ITALIA CON GIORGIA MELONI;8;;
CAMPOLATTARO;;NOI CON L'ITALIA - UDC;2;;
CAMPOLATTARO;VALENTINO CARMINE;PARTITO DEMOCRATICO;68;;
CAMPOLATTARO;;+EUROPA;8;;
CAMPOLATTARO;;CIVICA POPOLARE LORENZIN;2;;
CAMPOLATTARO;;ITALIA EUROPA INSIEME;1;;
CAMPOLATTARO;CIERVO AMERICO;LIBERI E UGUALI;6;;
CAMPOLATTARO;MUNNO DEBORA;ITALIA AGLI ITALIANI;6;;
CAMPOLATTARO;BORZILLO GIOVANNA;CASAPOUND ITALIA;3;;
CAMPOLATTARO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;3;;
CAMPOLATTARO;MAIO COSIMO;POTERE AL POPOLO!;3;;
CAMPOLATTARO;NUZZO LUIGI;PARTITO COMUNISTA;2;;
CAMPOLATTARO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;0;;
CAMPOLATTARO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CAMPOLATTARO;POLCARO MIRIAM;PARTITO VALORE UMANO;0;;
CAMPOLI DEL MONTE TABURNO;IANARO ANGELA;MOVIMENTO 5 STELLE;420;;
CAMPOLI DEL MONTE TABURNO;ERRICO FERNANDO;FORZA ITALIA;268;;
CAMPOLI DEL MONTE TABURNO;;LEGA;50;;
CAMPOLI DEL MONTE TABURNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;10;;
CAMPOLI DEL MONTE TABURNO;;NOI CON L'ITALIA - UDC;8;;
CAMPOLI DEL MONTE TABURNO;VALENTINO CARMINE;PARTITO DEMOCRATICO;165;;
CAMPOLI DEL MONTE TABURNO;;+EUROPA;6;;
CAMPOLI DEL MONTE TABURNO;;CIVICA POPOLARE LORENZIN;2;;
CAMPOLI DEL MONTE TABURNO;;ITALIA EUROPA INSIEME;0;;
CAMPOLI DEL MONTE TABURNO;MAIO COSIMO;POTERE AL POPOLO!;9;;
CAMPOLI DEL MONTE TABURNO;MUNNO DEBORA;ITALIA AGLI ITALIANI;7;;
CAMPOLI DEL MONTE TABURNO;CIERVO AMERICO;LIBERI E UGUALI;7;;
CAMPOLI DEL MONTE TABURNO;BORZILLO GIOVANNA;CASAPOUND ITALIA;4;;
CAMPOLI DEL MONTE TABURNO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;1;;
CAMPOLI DEL MONTE TABURNO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CAMPOLI DEL MONTE TABURNO;NUZZO LUIGI;PARTITO COMUNISTA;1;;
CAMPOLI DEL MONTE TABURNO;POLCARO MIRIAM;PARTITO VALORE UMANO;1;;
CAMPOLI DEL MONTE TABURNO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;0;;
CASALDUNI;IANARO ANGELA;MOVIMENTO 5 STELLE;383;;
CASALDUNI;ERRICO FERNANDO;FORZA ITALIA;146;;
CASALDUNI;;LEGA;72;;
CASALDUNI;;FRATELLI D'ITALIA CON GIORGIA MELONI;10;;
CASALDUNI;;NOI CON L'ITALIA - UDC;4;;
CASALDUNI;VALENTINO CARMINE;PARTITO DEMOCRATICO;119;;
CASALDUNI;;+EUROPA;1;;
CASALDUNI;;CIVICA POPOLARE LORENZIN;0;;
CASALDUNI;;ITALIA EUROPA INSIEME;0;;
CASALDUNI;CIERVO AMERICO;LIBERI E UGUALI;28;;
CASALDUNI;BORZILLO GIOVANNA;CASAPOUND ITALIA;4;;
CASALDUNI;MUNNO DEBORA;ITALIA AGLI ITALIANI;4;;
CASALDUNI;NUZZO LUIGI;PARTITO COMUNISTA;3;;
CASALDUNI;MAIO COSIMO;POTERE AL POPOLO!;3;;
CASALDUNI;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;1;;
CASALDUNI;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;0;;
CASALDUNI;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CASALDUNI;POLCARO MIRIAM;PARTITO VALORE UMANO;0;;
CASTELPAGANO;ERRICO FERNANDO;FORZA ITALIA;269;;
CASTELPAGANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;72;;
CASTELPAGANO;;LEGA;28;;
CASTELPAGANO;;NOI CON L'ITALIA - UDC;9;;
CASTELPAGANO;IANARO ANGELA;MOVIMENTO 5 STELLE;343;;
CASTELPAGANO;VALENTINO CARMINE;PARTITO DEMOCRATICO;71;;
CASTELPAGANO;;+EUROPA;6;;
CASTELPAGANO;;CIVICA POPOLARE LORENZIN;3;;
CASTELPAGANO;;ITALIA EUROPA INSIEME;1;;
CASTELPAGANO;MAIO COSIMO;POTERE AL POPOLO!;6;;
CASTELPAGANO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;4;;
CASTELPAGANO;MUNNO DEBORA;ITALIA AGLI ITALIANI;5;;
