

Ente;Candidato;Liste/Gruppi;Voti lista;;
CERVINARA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;878;;
CERVINARA;;ITALIA EUROPA INSIEME;73;;
CERVINARA;;CIVICA POPOLARE LORENZIN;57;;
CERVINARA;;+EUROPA;43;;
CERVINARA;PASCALE ANNAMARIA;LIBERI E UGUALI;188;;
CERVINARA;BELLO GIULIANO;CASAPOUND ITALIA;49;;
CERVINARA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;19;;
CERVINARA;DELLA PIA ANTONIO;POTERE AL POPOLO!;18;;
CERVINARA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;14;;
CERVINARA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;12;;
CERVINARA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;6;;
CERVINARA;BLASI GENNARO;PARTITO VALORE UMANO;5;;
CERVINARA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
CESINALI;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;744;;
CESINALI;FOGLIA PIETRO;FORZA ITALIA;188;;
CESINALI;;LEGA;82;;
CESINALI;;FRATELLI D'ITALIA CON GIORGIA MELONI;61;;
CESINALI;;NOI CON L'ITALIA - UDC;16;;
CESINALI;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;233;;
CESINALI;;CIVICA POPOLARE LORENZIN;27;;
CESINALI;;+EUROPA;19;;
CESINALI;;ITALIA EUROPA INSIEME;17;;
CESINALI;DELLA PIA ANTONIO;POTERE AL POPOLO!;55;;
CESINALI;PASCALE ANNAMARIA;LIBERI E UGUALI;22;;
CESINALI;BELLO GIULIANO;CASAPOUND ITALIA;9;;
CESINALI;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;9;;
CESINALI;BLASI GENNARO;PARTITO VALORE UMANO;6;;
CESINALI;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;5;;
CESINALI;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;3;;
CESINALI;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
CESINALI;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
CHIANCHE;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;118;;
CHIANCHE;FOGLIA PIETRO;FORZA ITALIA;45;;
CHIANCHE;;LEGA;26;;
CHIANCHE;;FRATELLI D'ITALIA CON GIORGIA MELONI;14;;
CHIANCHE;;NOI CON L'ITALIA - UDC;3;;
CHIANCHE;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;60;;
CHIANCHE;;CIVICA POPOLARE LORENZIN;5;;
CHIANCHE;;+EUROPA;2;;
CHIANCHE;;ITALIA EUROPA INSIEME;1;;
CHIANCHE;DELLA PIA ANTONIO;POTERE AL POPOLO!;5;;
CHIANCHE;PASCALE ANNAMARIA;LIBERI E UGUALI;4;;
CHIANCHE;BELLO GIULIANO;CASAPOUND ITALIA;1;;
CHIANCHE;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;1;;
CHIANCHE;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;1;;
CHIANCHE;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CHIANCHE;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
CHIANCHE;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;0;;
CHIANCHE;BLASI GENNARO;PARTITO VALORE UMANO;0;;
CONTRADA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;760;;
CONTRADA;FOGLIA PIETRO;FORZA ITALIA;293;;
CONTRADA;;LEGA;78;;
CONTRADA;;FRATELLI D'ITALIA CON GIORGIA MELONI;64;;
CONTRADA;;NOI CON L'ITALIA - UDC;23;;
CONTRADA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;312;;
CONTRADA;;ITALIA EUROPA INSIEME;25;;
CONTRADA;;+EUROPA;23;;
CONTRADA;;CIVICA POPOLARE LORENZIN;14;;
CONTRADA;PASCALE ANNAMARIA;LIBERI E UGUALI;43;;
CONTRADA;BELLO GIULIANO;CASAPOUND ITALIA;16;;
CONTRADA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;11;;
CONTRADA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;8;;
CONTRADA;DELLA PIA ANTONIO;POTERE AL POPOLO!;6;;
CONTRADA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;5;;
CONTRADA;BLASI GENNARO;PARTITO VALORE UMANO;3;;
CONTRADA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CONTRADA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
DOMICELLA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;497;;
DOMICELLA;FOGLIA PIETRO;FORZA ITALIA;207;;
DOMICELLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;31;;
DOMICELLA;;LEGA;28;;
DOMICELLA;;NOI CON L'ITALIA - UDC;6;;
DOMICELLA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;114;;
DOMICELLA;;+EUROPA;16;;
DOMICELLA;;ITALIA EUROPA INSIEME;7;;
DOMICELLA;;CIVICA POPOLARE LORENZIN;0;;
DOMICELLA;PASCALE ANNAMARIA;LIBERI E UGUALI;28;;
DOMICELLA;DELLA PIA ANTONIO;POTERE AL POPOLO!;11;;
DOMICELLA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;6;;
DOMICELLA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;5;;
DOMICELLA;BELLO GIULIANO;CASAPOUND ITALIA;3;;
DOMICELLA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;2;;
DOMICELLA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;1;;
DOMICELLA;BLASI GENNARO;PARTITO VALORE UMANO;1;;
DOMICELLA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
FORINO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;1172;;
FORINO;FOGLIA PIETRO;FORZA ITALIA;680;;
FORINO;;LEGA;142;;
FORINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;100;;
FORINO;;NOI CON L'ITALIA - UDC;33;;
FORINO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;446;;
FORINO;;ITALIA EUROPA INSIEME;87;;
FORINO;;CIVICA POPOLARE LORENZIN;27;;
FORINO;;+EUROPA;25;;
FORINO;PASCALE ANNAMARIA;LIBERI E UGUALI;68;;
FORINO;DELLA PIA ANTONIO;POTERE AL POPOLO!;29;;
FORINO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;13;;
FORINO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;15;;
FORINO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;7;;
FORINO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;5;;
FORINO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;4;;
FORINO;BELLO GIULIANO;CASAPOUND ITALIA;4;;
FORINO;BLASI GENNARO;PARTITO VALORE UMANO;3;;
GROTTOLELLA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;466;;
GROTTOLELLA;FOGLIA PIETRO;FORZA ITALIA;134;;
GROTTOLELLA;;LEGA;77;;
GROTTOLELLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;64;;
GROTTOLELLA;;NOI CON L'ITALIA - UDC;15;;
GROTTOLELLA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;172;;
GROTTOLELLA;;CIVICA POPOLARE LORENZIN;53;;
GROTTOLELLA;;+EUROPA;14;;
GROTTOLELLA;;ITALIA EUROPA INSIEME;14;;
GROTTOLELLA;PASCALE ANNAMARIA;LIBERI E UGUALI;30;;
GROTTOLELLA;DELLA PIA ANTONIO;POTERE AL POPOLO!;19;;
GROTTOLELLA;BELLO GIULIANO;CASAPOUND ITALIA;8;;
GROTTOLELLA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;8;;
GROTTOLELLA;BLASI GENNARO;PARTITO VALORE UMANO;5;;
GROTTOLELLA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;3;;
GROTTOLELLA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;3;;
GROTTOLELLA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
GROTTOLELLA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;1;;
LAURO;FOGLIA PIETRO;FORZA ITALIA;515;;
LAURO;;FRATELLI D'ITALIA CON GIORGIA MELONI;96;;
LAURO;;LEGA;90;;
LAURO;;NOI CON L'ITALIA - UDC;33;;
LAURO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;668;;
LAURO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;283;;
LAURO;;ITALIA EUROPA INSIEME;123;;
LAURO;;CIVICA POPOLARE LORENZIN;57;;
LAURO;;+EUROPA;16;;
LAURO;PASCALE ANNAMARIA;LIBERI E UGUALI;57;;
LAURO;DELLA PIA ANTONIO;POTERE AL POPOLO!;28;;
LAURO;BELLO GIULIANO;CASAPOUND ITALIA;11;;
LAURO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;6;;
LAURO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;5;;
LAURO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;3;;
LAURO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;2;;
